country,continent,site_name,pop_den,month_start,year_start,month_end,year_end,examined,pf_pos,pf_pr,pf_pa,method,gdpvl,Roq1,Roq2,Roq3,Roq4,R0G0qt1,permissions_info,source_id1,title1,citation1,source_id2,title2,citation2
Malawi,Africa,MULUMA,315.32,5,2011,5,2011,40,13,0.325,1,Microscopy,1078.86,0.669,0.97,0.494,0,0.968,NA,7880,The High Burden of Malaria in Primary School Children in Southern Malawi.,"Mathanga, DP, Halliday, KE, Jawati, M, Verney, A, Bauleni, A, Sande, J, Ali, D, Jones, R, Witek-McManus, S, Roschnik, N and Brooker, SJ (2015).  <b>The High Burden of Malaria in Primary School Children in Southern Malawi.</b> <i>The American journal of tropical medicine and hygiene</i>, <b>93</b>(4):779-89",NA,,
Malawi,Africa,NACHISWE,476.15,5,2011,5,2011,50,30,0.6,1,Microscopy,1078.86,0.544,0.819,0.099,0,0.954,NA,7880,The High Burden of Malaria in Primary School Children in Southern Malawi.,"Mathanga, DP, Halliday, KE, Jawati, M, Verney, A, Bauleni, A, Sande, J, Ali, D, Jones, R, Witek-McManus, S, Roschnik, N and Brooker, SJ (2015).  <b>The High Burden of Malaria in Primary School Children in Southern Malawi.</b> <i>The American journal of tropical medicine and hygiene</i>, <b>93</b>(4):779-89",NA,,
Malawi,Africa,NALIKUKUTA,462.87,5,2011,5,2011,65,48,0.7385,1,Microscopy,1078.86,0.669,0.905,0.209,0,0.968,NA,7880,The High Burden of Malaria in Primary School Children in Southern Malawi.,"Mathanga, DP, Halliday, KE, Jawati, M, Verney, A, Bauleni, A, Sande, J, Ali, D, Jones, R, Witek-McManus, S, Roschnik, N and Brooker, SJ (2015).  <b>The High Burden of Malaria in Primary School Children in Southern Malawi.</b> <i>The American journal of tropical medicine and hygiene</i>, <b>93</b>(4):779-89",NA,,
Malawi,Africa,NAMAKUNGWA,293.71,5,2011,5,2011,58,34,0.5862,1,Microscopy,1078.86,0.669,0.905,0.209,0,0.968,NA,7880,The High Burden of Malaria in Primary School Children in Southern Malawi.,"Mathanga, DP, Halliday, KE, Jawati, M, Verney, A, Bauleni, A, Sande, J, Ali, D, Jones, R, Witek-McManus, S, Roschnik, N and Brooker, SJ (2015).  <b>The High Burden of Malaria in Primary School Children in Southern Malawi.</b> <i>The American journal of tropical medicine and hygiene</i>, <b>93</b>(4):779-89",NA,,
Malawi,Africa,NAMAKWENA,321.3,5,2011,5,2011,37,30,0.8108,1,Microscopy,1078.86,0.669,0.943,0.368,0,0.968,NA,7880,The High Burden of Malaria in Primary School Children in Southern Malawi.,"Mathanga, DP, Halliday, KE, Jawati, M, Verney, A, Bauleni, A, Sande, J, Ali, D, Jones, R, Witek-McManus, S, Roschnik, N and Brooker, SJ (2015).  <b>The High Burden of Malaria in Primary School Children in Southern Malawi.</b> <i>The American journal of tropical medicine and hygiene</i>, <b>93</b>(4):779-89",NA,,
Malawi,Africa,NAMALOMBE,363.59,5,2011,5,2011,54,39,0.7222,1,Microscopy,1078.86,0.669,0.943,0.368,0,0.968,NA,7880,The High Burden of Malaria in Primary School Children in Southern Malawi.,"Mathanga, DP, Halliday, KE, Jawati, M, Verney, A, Bauleni, A, Sande, J, Ali, D, Jones, R, Witek-McManus, S, Roschnik, N and Brooker, SJ (2015).  <b>The High Burden of Malaria in Primary School Children in Southern Malawi.</b> <i>The American journal of tropical medicine and hygiene</i>, <b>93</b>(4):779-89",NA,,
Malawi,Africa,NAMATAPA,366.17,5,2011,5,2011,58,40,0.6897,1,Microscopy,1078.86,0.78,0.997,0.645,0,0.981,NA,7880,The High Burden of Malaria in Primary School Children in Southern Malawi.,"Mathanga, DP, Halliday, KE, Jawati, M, Verney, A, Bauleni, A, Sande, J, Ali, D, Jones, R, Witek-McManus, S, Roschnik, N and Brooker, SJ (2015).  <b>The High Burden of Malaria in Primary School Children in Southern Malawi.</b> <i>The American journal of tropical medicine and hygiene</i>, <b>93</b>(4):779-89",NA,,
Malawi,Africa,NAMILAMBE,413.86,5,2011,5,2011,55,35,0.6364,1,Microscopy,1078.86,0.669,0.905,0.209,0,0.968,NA,7880,The High Burden of Malaria in Primary School Children in Southern Malawi.,"Mathanga, DP, Halliday, KE, Jawati, M, Verney, A, Bauleni, A, Sande, J, Ali, D, Jones, R, Witek-McManus, S, Roschnik, N and Brooker, SJ (2015).  <b>The High Burden of Malaria in Primary School Children in Southern Malawi.</b> <i>The American journal of tropical medicine and hygiene</i>, <b>93</b>(4):779-89",NA,,
Malawi,Africa,NAMIYALA,353.61,5,2011,5,2011,56,31,0.5536,1,Microscopy,1078.86,0.669,0.943,0.368,0,0.968,NA,7880,The High Burden of Malaria in Primary School Children in Southern Malawi.,"Mathanga, DP, Halliday, KE, Jawati, M, Verney, A, Bauleni, A, Sande, J, Ali, D, Jones, R, Witek-McManus, S, Roschnik, N and Brooker, SJ (2015).  <b>The High Burden of Malaria in Primary School Children in Southern Malawi.</b> <i>The American journal of tropical medicine and hygiene</i>, <b>93</b>(4):779-89",NA,,
Malawi,Africa,NANJIRI,366.08,5,2011,5,2011,58,44,0.7586,1,Microscopy,1078.86,0.544,0.819,0.099,0,0.954,NA,7880,The High Burden of Malaria in Primary School Children in Southern Malawi.,"Mathanga, DP, Halliday, KE, Jawati, M, Verney, A, Bauleni, A, Sande, J, Ali, D, Jones, R, Witek-McManus, S, Roschnik, N and Brooker, SJ (2015).  <b>The High Burden of Malaria in Primary School Children in Southern Malawi.</b> <i>The American journal of tropical medicine and hygiene</i>, <b>93</b>(4):779-89",NA,,
Malawi,Africa,NANJIWA,392.2,5,2011,5,2011,58,36,0.6207,1,Microscopy,1078.86,0.669,0.905,0.209,0,0.968,NA,7880,The High Burden of Malaria in Primary School Children in Southern Malawi.,"Mathanga, DP, Halliday, KE, Jawati, M, Verney, A, Bauleni, A, Sande, J, Ali, D, Jones, R, Witek-McManus, S, Roschnik, N and Brooker, SJ (2015).  <b>The High Burden of Malaria in Primary School Children in Southern Malawi.</b> <i>The American journal of tropical medicine and hygiene</i>, <b>93</b>(4):779-89",NA,,
Malawi,Africa,NANTCHENGWA,363.74,5,2011,5,2011,31,15,0.4839,1,Microscopy,1078.86,0.669,0.97,0.494,0,0.968,NA,7880,The High Burden of Malaria in Primary School Children in Southern Malawi.,"Mathanga, DP, Halliday, KE, Jawati, M, Verney, A, Bauleni, A, Sande, J, Ali, D, Jones, R, Witek-McManus, S, Roschnik, N and Brooker, SJ (2015).  <b>The High Burden of Malaria in Primary School Children in Southern Malawi.</b> <i>The American journal of tropical medicine and hygiene</i>, <b>93</b>(4):779-89",NA,,
Malawi,Africa,NATHUPI,375.61,5,2011,5,2011,57,46,0.807,1,Microscopy,1078.86,0.669,0.943,0.368,0,0.968,NA,7880,The High Burden of Malaria in Primary School Children in Southern Malawi.,"Mathanga, DP, Halliday, KE, Jawati, M, Verney, A, Bauleni, A, Sande, J, Ali, D, Jones, R, Witek-McManus, S, Roschnik, N and Brooker, SJ (2015).  <b>The High Burden of Malaria in Primary School Children in Southern Malawi.</b> <i>The American journal of tropical medicine and hygiene</i>, <b>93</b>(4):779-89",NA,,
Malawi,Africa,NCHENGA,427.23,5,2011,5,2011,45,21,0.4667,1,Microscopy,1078.86,0.669,0.943,0.368,0,0.968,NA,7880,The High Burden of Malaria in Primary School Children in Southern Malawi.,"Mathanga, DP, Halliday, KE, Jawati, M, Verney, A, Bauleni, A, Sande, J, Ali, D, Jones, R, Witek-McManus, S, Roschnik, N and Brooker, SJ (2015).  <b>The High Burden of Malaria in Primary School Children in Southern Malawi.</b> <i>The American journal of tropical medicine and hygiene</i>, <b>93</b>(4):779-89",NA,,
Malawi,Africa,SABOLA,303.04,5,2011,5,2011,59,45,0.7627,1,Microscopy,1078.86,0.595,0.872,0.231,0,0.959,NA,7880,The High Burden of Malaria in Primary School Children in Southern Malawi.,"Mathanga, DP, Halliday, KE, Jawati, M, Verney, A, Bauleni, A, Sande, J, Ali, D, Jones, R, Witek-McManus, S, Roschnik, N and Brooker, SJ (2015).  <b>The High Burden of Malaria in Primary School Children in Southern Malawi.</b> <i>The American journal of tropical medicine and hygiene</i>, <b>93</b>(4):779-89",NA,,
Malawi,Africa,SAKALAWE,269.73,5,2011,5,2011,60,27,0.45,1,Microscopy,1078.86,0.78,0.997,0.69,0,0.981,NA,7880,The High Burden of Malaria in Primary School Children in Southern Malawi.,"Mathanga, DP, Halliday, KE, Jawati, M, Verney, A, Bauleni, A, Sande, J, Ali, D, Jones, R, Witek-McManus, S, Roschnik, N and Brooker, SJ (2015).  <b>The High Burden of Malaria in Primary School Children in Southern Malawi.</b> <i>The American journal of tropical medicine and hygiene</i>, <b>93</b>(4):779-89",NA,,
Malawi,Africa,ST MARTINS,688.23,5,2011,5,2011,50,18,0.36,1,Microscopy,1078.86,0.669,0.943,0.368,0,0.968,NA,7880,The High Burden of Malaria in Primary School Children in Southern Malawi.,"Mathanga, DP, Halliday, KE, Jawati, M, Verney, A, Bauleni, A, Sande, J, Ali, D, Jones, R, Witek-McManus, S, Roschnik, N and Brooker, SJ (2015).  <b>The High Burden of Malaria in Primary School Children in Southern Malawi.</b> <i>The American journal of tropical medicine and hygiene</i>, <b>93</b>(4):779-89",NA,,
Malawi,Africa,ST PIUS,460.26,5,2011,5,2011,47,28,0.5957,1,Microscopy,1078.86,0.544,0.819,0.099,0,0.954,NA,7880,The High Burden of Malaria in Primary School Children in Southern Malawi.,"Mathanga, DP, Halliday, KE, Jawati, M, Verney, A, Bauleni, A, Sande, J, Ali, D, Jones, R, Witek-McManus, S, Roschnik, N and Brooker, SJ (2015).  <b>The High Burden of Malaria in Primary School Children in Southern Malawi.</b> <i>The American journal of tropical medicine and hygiene</i>, <b>93</b>(4):779-89",NA,,
Malawi,Africa,SUNUZI,196.38,5,2011,5,2011,60,30,0.5,1,Microscopy,1078.86,0.78,0.997,0.69,0,0.981,NA,7880,The High Burden of Malaria in Primary School Children in Southern Malawi.,"Mathanga, DP, Halliday, KE, Jawati, M, Verney, A, Bauleni, A, Sande, J, Ali, D, Jones, R, Witek-McManus, S, Roschnik, N and Brooker, SJ (2015).  <b>The High Burden of Malaria in Primary School Children in Southern Malawi.</b> <i>The American journal of tropical medicine and hygiene</i>, <b>93</b>(4):779-89",NA,,
Malawi,Africa,TAIBU,413.02,5,2011,5,2011,53,22,0.4151,1,Microscopy,1078.86,0.669,0.943,0.368,0,0.968,NA,7880,The High Burden of Malaria in Primary School Children in Southern Malawi.,"Mathanga, DP, Halliday, KE, Jawati, M, Verney, A, Bauleni, A, Sande, J, Ali, D, Jones, R, Witek-McManus, S, Roschnik, N and Brooker, SJ (2015).  <b>The High Burden of Malaria in Primary School Children in Southern Malawi.</b> <i>The American journal of tropical medicine and hygiene</i>, <b>93</b>(4):779-89",NA,,
Malawi,Africa,THABWANI,463.24,5,2011,5,2011,64,48,0.75,1,Microscopy,1078.86,0.669,0.905,0.209,0,0.968,NA,7880,The High Burden of Malaria in Primary School Children in Southern Malawi.,"Mathanga, DP, Halliday, KE, Jawati, M, Verney, A, Bauleni, A, Sande, J, Ali, D, Jones, R, Witek-McManus, S, Roschnik, N and Brooker, SJ (2015).  <b>The High Burden of Malaria in Primary School Children in Southern Malawi.</b> <i>The American journal of tropical medicine and hygiene</i>, <b>93</b>(4):779-89",NA,,
Malawi,Africa,THANGALA,268.41,5,2011,5,2011,56,42,0.75,1,Microscopy,1078.86,0.669,0.97,0.494,0,0.968,NA,7880,The High Burden of Malaria in Primary School Children in Southern Malawi.,"Mathanga, DP, Halliday, KE, Jawati, M, Verney, A, Bauleni, A, Sande, J, Ali, D, Jones, R, Witek-McManus, S, Roschnik, N and Brooker, SJ (2015).  <b>The High Burden of Malaria in Primary School Children in Southern Malawi.</b> <i>The American journal of tropical medicine and hygiene</i>, <b>93</b>(4):779-89",NA,,
Malawi,Africa,ULUMBA,430.18,5,2011,5,2011,55,41,0.7455,1,Microscopy,1078.86,0.669,0.905,0.209,0,0.968,NA,7880,The High Burden of Malaria in Primary School Children in Southern Malawi.,"Mathanga, DP, Halliday, KE, Jawati, M, Verney, A, Bauleni, A, Sande, J, Ali, D, Jones, R, Witek-McManus, S, Roschnik, N and Brooker, SJ (2015).  <b>The High Burden of Malaria in Primary School Children in Southern Malawi.</b> <i>The American journal of tropical medicine and hygiene</i>, <b>93</b>(4):779-89",NA,,
Malawi,Africa,UTWE,507.54,5,2011,5,2011,52,37,0.7115,1,Microscopy,1078.86,0.544,0.819,0.099,0,0.954,NA,7880,The High Burden of Malaria in Primary School Children in Southern Malawi.,"Mathanga, DP, Halliday, KE, Jawati, M, Verney, A, Bauleni, A, Sande, J, Ali, D, Jones, R, Witek-McManus, S, Roschnik, N and Brooker, SJ (2015).  <b>The High Burden of Malaria in Primary School Children in Southern Malawi.</b> <i>The American journal of tropical medicine and hygiene</i>, <b>93</b>(4):779-89",NA,,
Malawi,Africa,Lilongwe,5522.2,1,2013,12,2013,400,11,0.0275,1,"RDT, confirmed by microscopy",1087.56,0.759,0,0,0.494,0.979,NA,7936,"Estimation of Plasmodium falciparum Transmission Intensity in Lilongwe, Malawi,
by Microscopy, Rapid Diagnostic Testing, and Nucleic Acid Detection","Parr, JB, Benson, C, Patel, JC, Hoffman, IF , Kamthunzi, P, Martinson, F and Tegha, G (2016).  <b>Estimation of <i>Plasmodium falciparum</i> Transmission Intensity in Lilongwe, Malawi,
by Microscopy, Rapid Diagnostic Testing, and Nucleic Acid Detection.</b> <i>American Journal of Tropical Medicine and Hygiene</i>, <b>95</b>(2):373-377",NA,,
Malawi,Africa,Lilongwe,5522.2,1,2013,12,2013,200,16,0.08,1,"RDT, confirmed by microscopy",1087.56,0.759,0,0,0.494,0.979,NA,7936,"Estimation of Plasmodium falciparum Transmission Intensity in Lilongwe, Malawi,
by Microscopy, Rapid Diagnostic Testing, and Nucleic Acid Detection","Parr, JB, Benson, C, Patel, JC, Hoffman, IF , Kamthunzi, P, Martinson, F and Tegha, G (2016).  <b>Estimation of <i>Plasmodium falciparum</i> Transmission Intensity in Lilongwe, Malawi,
by Microscopy, Rapid Diagnostic Testing, and Nucleic Acid Detection.</b> <i>American Journal of Tropical Medicine and Hygiene</i>, <b>95</b>(2):373-377",NA,,
Malawi,Africa,Lilongwe,5522.2,1,2013,12,2013,200,11,0.055,1,"RDT, confirmed by microscopy",1087.56,0.759,0,0,0.494,0.979,NA,7936,"Estimation of Plasmodium falciparum Transmission Intensity in Lilongwe, Malawi,
by Microscopy, Rapid Diagnostic Testing, and Nucleic Acid Detection","Parr, JB, Benson, C, Patel, JC, Hoffman, IF , Kamthunzi, P, Martinson, F and Tegha, G (2016).  <b>Estimation of <i>Plasmodium falciparum</i> Transmission Intensity in Lilongwe, Malawi,
by Microscopy, Rapid Diagnostic Testing, and Nucleic Acid Detection.</b> <i>American Journal of Tropical Medicine and Hygiene</i>, <b>95</b>(2):373-377",NA,,
Mali,Africa,Selingue,15.49,9,1986,9,1986,259,107,0.4131,1,Microscopy,NA,0.877,0,0.999,0.877,0.987,NA,3821,Risk in a national malaria control programme in Mali: underdosage of antimalarials.,"Maiga, A.S. and Brinkmann, A. (1987).  <b>Risk in a national malaria control programme in Mali: underdosage of antimalarials.</b> <i>Tropical Medicine and Parasitology</i>, <b>38</b>(4):333-4",NA,,
Mali,Africa,Banambani,849.13,10,1986,10,1986,97,68,0.701,1,Microscopy,NA,0.955,0,0.822,0.987,0.991,NA,655,Caractéristiques entomologiques et parasitologiques de l'épidemiologie du paludisme au Banambani,"Traore, Y.S. (1988). <i>Caractéristiques entomologiques et parasitologiques de l'épidemiologie du paludisme au Banambani.</i> UNKNOWN. Institut Supérieur de Formation et de Recherche Appliquée. Bamako. .",NA,,
Mali,Africa,Magnambougou,0.05,11,1987,11,1987,302,16,0.053,1,Microscopy,NA,0.933,0.351,0.212,0.943,0.99,NA,588,Enquête sur la chimiosensibilité du paludisme et formation d'une équipe nationale aux tests de chimiosensibilité au Mali (Bamako).,"Ouedraogo, J.B. (1987). <i>Enquête sur la chimiosensibilité du paludisme et formation d'une équipe nationale aux tests de chimiosensibilité au Mali (Bamako).</i> . Bobo-Dioulasso. OCCGE, Centre Muraz. ",NA,,
Mali,Africa,Missabougou,1794.62,11,1987,11,1987,410,77,0.1878,1,Microscopy,NA,0.736,0.114,0,0.987,0.979,NA,588,Enquête sur la chimiosensibilité du paludisme et formation d'une équipe nationale aux tests de chimiosensibilité au Mali (Bamako).,"Ouedraogo, J.B. (1987). <i>Enquête sur la chimiosensibilité du paludisme et formation d'une équipe nationale aux tests de chimiosensibilité au Mali (Bamako).</i> . Bobo-Dioulasso. OCCGE, Centre Muraz. ",NA,,
Mali,Africa,Senou,1156.54,11,1987,11,1987,300,77,0.2567,1,Microscopy,NA,0.822,0.185,0,0.993,0.984,NA,588,Enquête sur la chimiosensibilité du paludisme et formation d'une équipe nationale aux tests de chimiosensibilité au Mali (Bamako).,"Ouedraogo, J.B. (1987). <i>Enquête sur la chimiosensibilité du paludisme et formation d'une équipe nationale aux tests de chimiosensibilité au Mali (Bamako).</i> . Bobo-Dioulasso. OCCGE, Centre Muraz. ",NA,,
Mali,Africa,Douna,34.93,4,1988,4,1988,39,11,0.2821,1,Microscopy,NA,0.877,0.921,0.877,0.921,0.987,NA,654,Perennial transmission of malaria by the Anopheles gambiae complex in a north Sudan Savanna area of Mali.,"Toure, Y.T., Traore, S.F., Sankare, O., Sow, M.Y., Coulibaly, A., Esposito, F. and Petrarca, V. (1996).  <b>Perennial transmission of malaria by the <i>Anopheles gambiae</i> complex in a north Sudan Savanna area of Mali.</b> <i>Medical and Veterinary Entomology</i>, <b>10</b>(2):197-9",NA,,
Mali,Africa,Aguel-Hoc,0.28,8,1988,9,1988,189,0,0,0,Microscopy,NA,0,0.877,0.544,0,0,NA,437,Les aspects parasitologiques de l'épidemiologie du paludisme dans le Sahara Malien.,"Doumbo, O., Koita, O., Traore, S.F., Sangare, D., Coulibaly, A., Robert, V., Soula, G., Quilici, M. and Toure, Y.T. (1991).  <b>Les aspects parasitologiques de l'épidemiologie du paludisme dans le Sahara Malien.</b> <i>Médecine d'Afrique Noire</i>, <b>38</b>(2):103-109",NA,,
Mali,Africa,Almoustarat,1.06,8,1988,9,1988,188,5,0.0266,1,Microscopy,NA,0,0.296,0.985,0,0,NA,437,Les aspects parasitologiques de l'épidemiologie du paludisme dans le Sahara Malien.,"Doumbo, O., Koita, O., Traore, S.F., Sangare, D., Coulibaly, A., Robert, V., Soula, G., Quilici, M. and Toure, Y.T. (1991).  <b>Les aspects parasitologiques de l'épidemiologie du paludisme dans le Sahara Malien.</b> <i>Médecine d'Afrique Noire</i>, <b>38</b>(2):103-109",NA,,
Mali,Africa,Anefis,0.28,8,1988,9,1988,206,11,0.0534,1,Microscopy,NA,0,0.466,0.905,0,0,NA,437,Les aspects parasitologiques de l'épidemiologie du paludisme dans le Sahara Malien.,"Doumbo, O., Koita, O., Traore, S.F., Sangare, D., Coulibaly, A., Robert, V., Soula, G., Quilici, M. and Toure, Y.T. (1991).  <b>Les aspects parasitologiques de l'épidemiologie du paludisme dans le Sahara Malien.</b> <i>Médecine d'Afrique Noire</i>, <b>38</b>(2):103-109",NA,,
Mali,Africa,Bourem,440.41,8,1988,9,1988,149,6,0.0403,1,Microscopy,NA,0,0.324,0.997,0,0.015,NA,437,Les aspects parasitologiques de l'épidemiologie du paludisme dans le Sahara Malien.,"Doumbo, O., Koita, O., Traore, S.F., Sangare, D., Coulibaly, A., Robert, V., Soula, G., Quilici, M. and Toure, Y.T. (1991).  <b>Les aspects parasitologiques de l'épidemiologie du paludisme dans le Sahara Malien.</b> <i>Médecine d'Afrique Noire</i>, <b>38</b>(2):103-109",NA,,
Mali,Africa,Bouressa,0.27,8,1988,9,1988,99,0,0,0,Microscopy,NA,0,0.905,0.019,0,0.054,NA,437,Les aspects parasitologiques de l'épidemiologie du paludisme dans le Sahara Malien.,"Doumbo, O., Koita, O., Traore, S.F., Sangare, D., Coulibaly, A., Robert, V., Soula, G., Quilici, M. and Toure, Y.T. (1991).  <b>Les aspects parasitologiques de l'épidemiologie du paludisme dans le Sahara Malien.</b> <i>Médecine d'Afrique Noire</i>, <b>38</b>(2):103-109",NA,,
